id,image_path,text,headline,date,label (true = 1 / false = 0)
ID0400,C:\Users\A S U S\Downloads\Health Images\Images\400.png,"Several advertisements have been going viral lately, claiming that the government offers lifetime financial payments to individuals aged 35 and above. Another viral dubious message claimed that PM Harini Wickremasinghe had mentioned of extremely high return passive income options sponsored by the government.
Both these posts however, have several red flags and encourages users to click on a link to receive the payment, raising concerns about potential fraud. ",Government Is NOT Offering Lifetime Payments Or High Return Passive Income Options! Beware of Scammers…,3/11/2025,0
ID0401,C:\Users\A S U S\Downloads\Health Images\Images\401.png,A viral claim accompanying a video implied that a Minister from the National People’s Power used obscene words in the parliament during the budget debate. Here is an investigation we conducted regarding that. ,NPP Minister using obscene words during the budget debate? Find out the facts..,3/3/2025,0
ID0402,C:\Users\A S U S\Downloads\Health Images\Images\402.png,"A set of photos of luxury buses went viral, implying that they were newly purchased with many praises for the recently formed NPP Government. However, our investigation confirms that these buses were purchased in 2019.  ",New Fleet of Luxury Buses for SLTB?,4/26/2025,0
ID0403,C:\Users\A S U S\Downloads\Health Images\Images\403.png,"After President Donald Trump imposed higher tariff rates on goods imported from countries into the United States, a video surfaced on social media showing him being slapped on the back of the head by a man during a speech. ",Altered Video Clip Shows Trump Being Slapped on Stage,4/18/2025,0
ID0404,C:\Users\A S U S\Downloads\Health Images\Images\404.png,"A viral social media post claiming to be a letter from Mexican President Claudia Sheinbaum to Donald Trump and Elon Musk about the border wall has been circulating widely online. The alleged letter, which includes sarcastic comments about American geography and threatens a global economic boycott, has caught significant attention",Viral “Letter” from Mexican President Sheinbaum to Trump and Musk is Fake,4/10/2025,0
ID0405,C:\Users\A S U S\Downloads\Health Images\Images\405.png,"A video of a VIP security convoy was widely circulated on social media, indicating that even though the current government has rejected VIP vehicles, they are now receiving VIP security. Below is an investigation we conducted to determine the accuracy of this. ",A VIP security convoy to escort Anura Kumara?,4/8/2025,0
ID0406,C:\Users\A S U S\Downloads\Health Images\Images\406.png,"Recently, the mainstream media in Sri Lanka reported that the Adani Group is interested in re acquiring the US $1 billion worth Mannar Wind Power Plant project. They also reported that a bilateral agreement has been reached between the Government of Sri Lanka and Adani Green Energy to purchase electricity from the Adani Wind Power Project in Mannar at a rate of approximately $7 cents per kilowatt hour. We decided to do a fact check regarding this. ",Did Adani Company and the Sri Lankan government agree again for a price revision for the suspended wind power project?,4/3/3035,0
ID0407,C:\Users\A S U S\Downloads\Health Images\Images\407.png,"As political parties prepare for the upcoming local government elections, misleading information about political parties and leaders are being published on social media. This is an investigation we did to find the accuracy of a post that was published in a misleading manner. ",Has Ravi Karunanayake left the UNP and joined the SJB for the local government elections?,4/3/2025,0
ID0408,C:\Users\A S U S\Downloads\Health Images\Images\408.png,"News that former Minister Basil Rajapaksa had failed to appear before the Matara Magistrate’s Court on May 23rd, citing an accident involving a fall from a chair, created quite a stir among social media users.
As a result, a photo purported to be a recent image of Basil Rajapaksa in a hospital bed went viral. ",Viral Photo of Basil Rajapaksa In Hospital Bed is Not Recent !,5/28/2025,0
ID0409,C:\Users\A S U S\Downloads\Health Images\Images\409.png,"Many people are paying close attention to electricity tariff revisions these days, as the International Monetary Fund has announced that the electricity sector must be cost-reflective before the next loan installment is released. ",Did the chairman of the Electricity Board submit his resignation letter after being scolded by Tilvin Silva?,5/14/2025,0
ID0410,C:\Users\A S U S\Downloads\Health Images\Images\410.png,Below is our investigation into a misleading post circulated on social media stating that schools will be given holidays for the local government elections. ,A fake news stating that all schools will be closed on the 7th !,5/6/2025,0
ID0411,C:\Users\A S U S\Downloads\Health Images\Images\411.png,"The Local Government Election which was scheduled to be held in March 2023 was postponed several times due to funding constraints, logistical challenges, and political resistance . After the Supreme Court in August 2024 ruled that the government had violated the fundamental rights of citizens by delaying the vote, new nominations were accepted for the local government elections between March 17 and 20, 2025. ",Things you need to know about the local government elections.,5/5/2025,1
ID0412,C:\Users\A S U S\Downloads\Health Images\Images\412.png,International Workers’ Day has become a tool for politicians to conduct their campaigns and stabilise their power rather than to celebrate the service done by the workers. This year’s International Workers’ Day is even more special because it fell only a handful of days before the local government elections.,Footage from NPP May Day rally? Find out the facts…,5/5/2025,0
ID0413,C:\Users\A S U S\Downloads\Health Images\Images\413.png,Social media users are frequently exposed to posts promoting investment schemes that promise extraordinary returns—often featuring well-known public figures. But do these schemes actually deliver what they claim? Factcrescendo investigated the truth behind these viral posts.,Viral AI-Generated Video Falsely Claims President Anura Endorsed Investment Plan,6/19/2025,0
ID0414,C:\Users\A S U S\Downloads\Health Images\Images\414.png,Social media users are frequently exposed to posts promoting investment schemes that promise extraordinary returns—often featuring well-known public figures. But do these schemes actually deliver what they claim? Factcrescendo investigated the truth behind these viral posts.,Altered Image of President Anura Meeting German President Uses Real Background Photo,6/16/2025,0
ID0415,C:\Users\A S U S\Downloads\Health Images\Images\415.png,"The Colombo Municipal Council (CMC) is among the most prominent and influential local government institutions, which consistently attracts the attention of the public. With the appointment of Ms. Vraie Cally Balthazaar from the National People’s Power (NPP) party as the mayor of the Colombo Municipal Council, viral claims questioned why the CMC building was being renovated, with some linking this move with the new Mayor. Let’s look at the claim first.",The renovations of the official residence of the Colombo Mayor are done for the filming of an Indian movie!,7/11/2025,0
ID0416,C:\Users\A S U S\Downloads\Health Images\Images\416.png,"Recent viral social media posts claim that King Charles III called for the elimination of national borders during a state banquet with French President Emmanuel Macron in July 2025. After examining the evidence, we find this claim to be misleading",King Charles III Did Not Call For Eliminating National Borders,7/11/2025,0
ID0417,C:\Users\A S U S\Downloads\Health Images\Images\417.png,"A social media post features what appears to be a Daily Mail headline stating that the UK Government is “considering banning the England flag from being displayed in public.” The widely-circulated image shows Prime Minister Keir Starmer alongside the St George’s Cross. This post has generated significant discussion online. Our investigation indicates that the headline does not correspond to any actual Daily Mail article, and there is no evidence supporting the claim. ",UK Government is NOT considering a ban on public display of England flags,8/28/2025,0
ID0418,C:\Users\A S U S\Downloads\Health Images\Images\418.png,"With the arrest of former President Ranil Wickremesinghe, there have been social media posts claiming that certain government factions, displeased by this, have submitted resignation letters to the President. Let’s look at some of these social media claims. ","Have PM & Western Province Governor Submitted Resignation Letters, After Ranil’s Arrest? Find out the facts…",8/26/2025,0
ID0419,C:\Users\A S U S\Downloads\Health Images\Images\419.png,"Former President Ranil Wickremesinghe, who was arrested on the 22nd and later transferred from Prison Hospital to Colombo National Hospital, is currently receiving treatment in the intensive care unit. ",Did PM Harini visit Ranil Wickremesinghe at General Hospital?,8/25/2025,0
ID0420,C:\Users\A S U S\Downloads\Health Images\Images\420.png,"The former President Ranil Wickremesinghe, who was taken into custody by the Criminal Investigation Department, was later hospitalised, citing several complications. A viral video clip claiming to be scenes of the former President being hospitalised created a lot of stir on social media platforms. Let’s look at the video in detail. ",Scenes of Ranil Wickremasinghe Being Transferred to the ICU? Find out the facts…,8/24/2025,0
ID0421,C:\Users\A S U S\Downloads\Health Images\Images\421.png,"Former President Ranil Wickremasinghe will go down in history as the first executive President in Sri Lanka who was arrested. However, as the court ruling on whether he would be granted bail or would remain under arrest until the next hearing dragged on, many mainstream news reports and social media posts stated that Mr. Wickremasinghe had been released on bail. ",Was Ranil Wickremesinghe granted bail?,8/24/2025,0
ID0422,C:\Users\A S U S\Downloads\Health Images\Images\422.png,"A Group of supporters from the Anuradhapura region recently visited former president Mahinda Rajapaksa at his Wijerama residence. Most of them brought different food items, and a discussion arose on social media as to whether these were discarded for security concerns. Let’s look at some of the viral posts. ",Misleading Posts Linked With Recent Visitors To Mahinda Rajapaksa’s Residence in Colombo,8/22/2025,0
ID0423,C:\Users\A S U S\Downloads\Health Images\Images\423.png,"Knowingly or unknowingly, the data presented by certain political figures to criticize the government is sometimes inaccurate. As a result, society is easily misled by it. This is a fact-check we conducted to verify a report published stating that the government has printed Rs. 1.22 trillion in currency. ","No, the Government Did Not Print Rs. 1.22 Trillion Since October 2024",8/22/2025,0
ID0424,C:\Users\A S U S\Downloads\Health Images\Images\424.png,"Following the August 15, 2025 summit between U.S. President Donald Trump and Russian President Vladimir Putin in Anchorage, Alaska, a wave of conspiracy theories spread online. Posts and videos claimed that the Putin who appeared at the meeting was not the real Russian leader but a body double, pointing to perceived differences in facial structure, smiling behavior, and walking style. While such rumors have circulated for years about Putin, there is no credible evidence that a body double attended the Alaska summit ",Claim that Putin at the Alaska Summit Was a Body Double is Unfounded,8/21/2025,0
ID0425,C:\Users\A S U S\Downloads\Health Images\Images\425.png,"President Anura Kumara Dissanayake and his party, the NPP, made promises regarding reducing corruption and waste, even before the election cycle. They had also criticised former presidents, in particular, for using more than one helicopter for long-distance travelling.  ",Footage of President Anura using the Presidential Helicopter Fleet? Find out the truth…,8/16/2025,0
ID0426,C:\Users\A S U S\Downloads\Health Images\Images\426.png,Politicians often make statements that contain misleading or exaggerated information. Here is a fact check we conducted regarding a statement made by one of the NPP parliamentarians during a televised media discussion,Clarification on Misleading Claim of Sinopec Agreements with Sri Lanka!,8/4/2025,0
ID0427,C:\Users\A S U S\Downloads\Health Images\Images\427.png,"Recently, President Anura Kumara Dissanayake attended the 80th session of the United Nations General Assembly. Meanwhile, a video was shared through social media paltforms, claiming to be President Anura Kumara, in a relaxing mood. However, our investigation found that it was a case of mistaken identity; the person in the video was not the Sri Lanka president. ",This Viral Video Misidentifies President Anura Kumara!,9/29/2025,0
ID0428,C:\Users\A S U S\Downloads\Health Images\Images\428.png,The President’s Entitlement (Repeal) Act and the curtailment of the privileges of former presidents have been a significant topic during the past few weeks on social media platforms. A series of viral posts claims that NPP MP Lakmali Hemachandra stated that laboratories for a thousand schools would be built with funds initially intended for former Presidents over the next year. Let’s look at the claim first. ,Fake statement attributed to MP Lakmali,9/22/2025,0
ID0429,C:\Users\A S U S\Downloads\Health Images\Images\429.png,Forged letterheads of recognised political parties continue to be a method often used by fake news peddlers to discredit certain individuals. Here is a fact-check regarding such a social media post. ,Was the party membership of the UNP municipal councillor Harshani Sandaruwani suspended?,9/20/2025,0
ID0430,C:\Users\A S U S\Downloads\Health Images\Images\430.png,"A recent wave of viral Facebook posts claims that the Ministry of Education was able to save a significant portion of the funds allocated to the ministry. Shared as a statement attributed to PM Harini, these posts had raised many red flags. We decided to check the facts. ",A Statement from PM Harini on the Ministry of Education saving two-thirds from the 2024 budget? Find out the facts…,9/19/2025,0
ID0431,C:\Users\A S U S\Downloads\Health Images\Images\431.png,"Following the passage of the President’s Entitlement (Repeal) Act in parliament, social media platforms were abuzz with discussions about former presidents. Hema Premadasa, the wife of the late former president Ranasinghe Premadasa, was also not spared—a forged letter claimed that she had requested a house to stay in Colombo. Let’s look at the claim first. ",Fake Letter Viral As Hema Premadasa requesting a house in Colombo!,9/18/2025,0
ID0432,C:\Users\A S U S\Downloads\Health Images\Images\432.png,"Soon after the passing of the President’s Entitlement (Repeal) Act, which abolished special privileges provided to former presidents, former President Mahinda Rajapaksa left his official residence in Colombo for his Tangalle residence. ",Has Former President Mahinda Rajapaksa Returned Back to Colombo?,9/18/2025,0
ID0433,C:\Users\A S U S\Downloads\Health Images\Images\433.png,"On the 4th, a bus fell into a 1000-foot-deep ravine near the 24th milepost on the Ella-Wellawaya Road, killing 15 people. At the time, Dr. Palitha Rajapaksa risked his own life to save the lives of the injured. However, a social media post was circulated stating that a disciplinary investigation will be conducted against Dr. Palitha Rajapaksa, who acted despite the risk to his life during the horrific accident that took place in the Ella area.",No Disciplinary Action Against Dr. Palitha Rajapaksa for Ella Accident Response,9/11/2025,0
ID0434,C:\Users\A S U S\Downloads\Health Images\Images\434.png,"Fake documents prepared using specific letterheads, names of officials and signatures of various recognized institutions, organization and union federations in the country are widely circulated through social media. This is an investigation into a letter circulating on social media that purports to be an official letter of the United National Party. ",Is the Anniversary Celebration of UNP Postponed?  ,9/9/2025,0
ID0435,C:\Users\A S U S\Downloads\Health Images\Images\435.png,"Social media posts containing information regarding famous figures are regularly shared through social media platforms. It is also common to see misleading posts regarding these famous figures being rapidly shared across these platforms. Accordingly, this is a fact-check of a post that is currently circulating on social media regarding the South Indian film actor Thalapathy Vijay. ",Did President Anura Kumara Dissanayake issued a ban on Thalapathy Vijay’s films?,9/2/2025,0
ID0436,C:\Users\A S U S\Downloads\Health Images\Images\436.png,"Constant discussions have been circulating stating that money have been newly printed and distributed under the current government. In each case, what has happened is not printing money but releasing money from the Central Bank’s cash reserves to the circulation in the country. Meanwhile, a misleading social media post was recently shared on social media regarding the issuance of a commemorative banknote with the President’s signature by the Central Bank. Here is a fact-check we conducted regarding it. ",What is the currency note that was issued with the signature of the President?,9/2/2025,0
ID0437,C:\Users\A S U S\Downloads\Health Images\Images\437.png,"In June 2025, President Anura Kumara Dissanayake visited Germany, and many posts about the visit were published on social media. Meanwhile, a post on social media indicated that President Dissanayake did not travel to Germany for a state visit, confirmed by the German Federal Foreign Office. We did a fact-check to confirm the credibility of this post. ","Is President Dissanayake’s visit to Germany, not an Official State Visit?",10/21/2025,0
ID0438,C:\Users\A S U S\Downloads\Health Images\Images\438.png,"A video circulated, stating, “Congratulations to the newly appointed Deputy Minister of Buddhist and Cultural Affairs, Mr. Mohamed Munir!” implying that the person in the video was indeed the Deputy Minister, Mohamed Munir. ","No, the person in the video is not Deputy Minister M.M. Mohamed Muneer",10/14/2025,0
ID0439,C:\Users\A S U S\Downloads\Health Images\Images\439.png,"One of the viral claims that gained significant traction after the cabinet reshuffle on October 10 was that a Muslim national, Mr Mohamed Muneer, had taken the oath as the deputy minister of Buddha Sasana. ",Did Mohamed Muneer take the oath as Deputy Minister of Buddha Sasana?,10/11/2025,0
ID0440,C:\Users\A S U S\Downloads\Health Images\Images\440.png,"Recently, a heated debate erupted on social media platforms regarding the President’s budget for 2026. This was mainly, becuase a series of posts went viral, stating that the President’s budget had increased threefold compared to the 2025 budget","Is the Proposed Presidential Expenditure for 2026, a threefold increase compared to 2025?",10/10/2025,0
ID0441,C:\Users\A S U S\Downloads\Health Images\Images\441.png,"A series of posts, stating several controversial statements and purporting to be decisions made by the Ministry of Education, recently went viral on social media. ",Government To Distribute Free Condoms to School Children? Find out facts…,10/7/2025,0
ID0442,C:\Users\A S U S\Downloads\Health Images\Images\442.png,"A controversial statement, falsely attributed to Minister of Health Nalinda Jayatissa, regarding street dogs, has recently gone viral on social media circles. ",Cabinet Has NOT Decided to Export Street Dogs for Meat!,10/7/2025,0
ID0443,C:\Users\A S U S\Downloads\Health Images\Images\443.png,"President Anura Kumara Dissanayake, who attended the UN General Assembly held in the United States, then departed for Japan for a three-day official visit. Many posts questioned the significance of this visit, citing that the Japanese PM had already stepped down, hence the bilateral discussions would be futile.  ",President Anura Kumara’s Visit During Japan’s Prime Ministerial Transition,10/4/2025,0
ID0444,C:\Users\A S U S\Downloads\Health Images\Images\444.png,Several viral claims related to the 80th Session of the United Nations General Assembly (UNGA) linked to Sri Lankan President Anura Kumara Dissanayake and US President Donald Trump.,Find Out The Truth Behind The Photos of President Dissanayake with Donald Trump at UNGA!,10/1/2025,0
ID0445,C:\Users\A S U S\Downloads\Health Images\Images\445.png,"Some social media pages and media outlets reported that Rs. 12,500 million has been allocated in the 2026 budget proposal to provide vehicles for Ministers at Parliament. ","Has Rs. 12,500 million been allocated from the budget to provide vehicles for MPs?",11/12/2025,0
ID0446,C:\Users\A S U S\Downloads\Health Images\Images\446.png,"In light of many political objectives, past incidents, especially those related to major court cases, are often presented with twisted plots that imply they are recent events. Below is an investigation we conducted into one such post regarding the Avant-Garde case. ",A series of misleading posts implying that Gotabhaya and Senadhipathi were acquitted of the Avant Garde case recently!,11/10/2025,0
ID0447,C:\Users\A S U S\Downloads\Health Images\Images\447.png,Many social media posts and news regarding the NPP MP Nilanthi Kottahachchi are circulating through social media platforms from time to time. Below is an investigation we conducted regarding a recent claim based on a viral image. ,The Woman Bowing to Former President Mahinda Rajapaksa is NOT NPP MP Nilanthi Kottahachchi,11/10/2025,0
ID0448,C:\Users\A S U S\Downloads\Health Images\Images\448.png,"Various photo and video edits are frequently shared on social media to attack political opponents, and nowadays, Artificial Intelligence is used more often. ","Old Images Fabricated Using AI, Targeting Namal Rajapaksa & President Anura",11/10/2025,0
ID0449,C:\Users\A S U S\Downloads\Health Images\Images\449.png,"Minister Bimal Ratnayake stated that lands in the Northern Province acquired by the government for security purposes will not be released with the aim of gaining political advantages.
He made these remarks during the Jaffna District Development Committee meeting held yesterday (18).
The meeting had taken a heated turn with an exchange of words between MP S. Sridharan and Minister Bimal Rathnayake regarding the land related issues. ",Lands in Northern Province will not be released for political gains – Minister Bimal,9/19/2025,1
ID0450,C:\Users\A S U S\Downloads\Health Images\Images\450.png,"The National Organiser of the Sri Lanka Podujana Peramuna (SLPP) Parliamentarian Namal Rajapaksa has met with Indian High Commissioner in Colombo Santosh Jha at the India House this afternoon (16).
During the meeting, both parties discussed on-going developments in India and Sri Lanka, High Commissioner Jha stated.
Following the meeting, MP Rajapaksa stated that the SLPP greatly values the longstanding friendship and strong bilateral ties with India. ",Namal meets Indian High Commissioner to discuss on-going political developments,9/16/2025,1
ID0451,C:\Users\A S U S\Downloads\Health Images\Images\451.png,"The first round of Political Consultations between Sri Lanka and Italy, co-chaired by Deputy Minister of Foreign Affairs and Foreign Employment Arun Hemachandra and Italy’s Deputy Minister for Foreign Affairs and International Cooperation Maria Tripodi, successfully concluded today (04) at the Ministry of Foreign Affairs, Foreign Employment and Tourism in Colombo. 
The Memorandum of Understanding on the Establishment of a Political Consultations Mechanism was signed by the two Deputy Ministers before commencing the Consultations, providing a formal, structured framework for dialogue between the two countries, according to the Ministry of Foreign Affairs, Foreign Employment and Tourism.
The Italian Deputy Minister also called on and had productive discussions with Prime Minister Dr. Harini Amarasuriya and Minister of Foreign Affairs, Foreign Employment, and Tourism, Vijitha Herath. ",Sri Lanka and Italy sign MoU on political consultations mechanism,9/4/2025,1
ID0452,C:\Users\A S U S\Downloads\Health Images\Images\452.png,"At least 25 people were killed in three attacks in Pakistan on Tuesday, officials said, including 14 who died after a suicide bomber targeted a political rally in the southwestern province of Balochistan.
Dozens of people were wounded in that explosion, which took place in the parking lot of a stadium in the provincial capital, Quetta, where hundreds of members of the Balochistan National Party (BNP) had gathered, two provincial officials said, speaking on condition of anonymity.
At least seven of the wounded were in critical condition, the officials said.
Another attack in Balochistan, near the border with Iran, claimed five lives on Tuesday, while six soldiers were killed after a suicide attack on their base in Khyber Pakhtunkhwa province.
Balochistan is Pakistan’s largest and most resource-rich province, but also its poorest, and regularly ranks among the lowest on human development indicator scorecards. "," At least 25 killed in Pakistan attacks, including 14 at political rally",9/3/2025,1
ID0453,C:\Users\A S U S\Downloads\Health Images\Images\453.png,"President Anura Kumara Dissanayake stated that his government is committed to establishing a culture where everyone is treated equally before the law.
He made these remarks while attending the National Bhikkhu Day commemoration held in Colombo today (26).
The President emphasized that individuals involved in crimes, corruption, abuse of power, or the misappropriation of public funds will be held accountable, regardless of their social or political standing.
“Everyone should be equal before the law. We are committed to creating such a culture. Wealth, power, position, history, or the status of once being a monarch—none of these matter. Everyone is equal before the law,” the President said. ","Not revenge or political witch-hunt, everyone is equal before the law – President",8/26/2025,1
ID0454,C:\Users\A S U S\Downloads\Health Images\Images\454.png,"Representatives of several opposition political parties are currently holding a special press conference in Colombo in relation with the arrest of former President Ranil Wickremesinghe, who is presently in remand custody. ",Opposition political parties’ special press conference,8/24/2025,1
ID0455,C:\Users\A S U S\Downloads\Health Images\Images\455.png,"The National Election Commission (EC) states that interviews for new political parties applying for registration for the year 2025 have commenced.
Commissioner-General of Elections Saman Sri Ratnayake noted that 47 political parties have been selected for preliminary interviews.
Applications for registering political parties for this year were called in February, during which a total of 83 applications were submitted. ","Interviews begin to register new political parties, 47 shortlisted",8/19/2025,1
ID0456,C:\Users\A S U S\Downloads\Health Images\Images\456.png,"The present government is revoking the privileges of former presidents out of a sense of revenge rather than real policy, according to former President Mahinda Rajapaksa.
The former President made this statement in response to a question posed by journalists after attending an event held in Colombo.
Further expressing his views, former President Mahinda Rajapaksa said:
“The greatest privilege we had was what the people gave us. As long as that exists, there’s no issue if any official privilege is taken away.”
When asked about his preferred choice, former President Rajapaksa said he will pick Medamulana over Wijerama any day.
On July 31, the Presidents’ Entitlements (Repeal) Bill was gazetted. ","Revoking privileges of Ex- Presidents, more about political revenge than policy: MR",8/6/2025,1
ID0457,C:\Users\A S U S\Downloads\Health Images\Images\457.png,"Prime Minister Dr. Harini Amarasuriya says that her expectation is not only to have women elected as political representatives but also to empower women in grassroots-level political activism. She pointed out that the election of twenty women from her party to the Tenth Parliament is the result of a sustained initiative to empower women in politics, and that the objective of the Women Parliamentarians’ Caucus is to continue that effort beyond party divisions.
The Prime Minister expressed these views at a meeting held in Parliament of the Women Parliamentarians’ Caucus chaired by Minister of Women and Child Affairs Saroja Savithri Paulraj. ",“Should empower women in grassroots-level political activism”: PM Harini,7/31/2025,1
ID0458,C:\Users\A S U S\Downloads\Health Images\Images\458.png,"A 24-member youth delegation of political leaders from Sri Lanka is currently in India for a two-week long programme, according to the Ministry of External Affairs of India.
Accordingly, members of 14 political parties of Sri Lanka have called on Foreign Secretary of India Vikram Misri.
During the meeting, the Indian Foreign Secretary has emphasised their valuable role in deepening the Indo-Sri Lanka partnership as stakeholders in its future roadmap.
Discussions have also been held on regional geopolitical trends and security agreements signed between India and Sri Lanka.",Youth political delegates in India for two-week programme,7/16/2025,1
ID0459,C:\Users\A S U S\Downloads\Health Images\Images\459.png,"A religious party has quit Israel’s ruling coalition in a dispute over military service, leaving Prime Minister Benjamin Netanyahu with a razor-thin majority in parliament but still enough political support to secure a potential Gaza ceasefire.
Six members of United Torah Judaism (UTJ) handed in resignation letters overnight from posts in parliamentary committees and government ministries, in protest against lawmakers’ failure to guarantee future exemption from military conscription for ultra-Orthodox religious students.
Shas, a second ultra-Orthodox party closely allied with UTJ, may follow and leave the government with no parliament majority.
The UTJ lawmakers said their walkout would come into effect after 48 hours, giving Netanyahu two days to try and resolve the crisis which has dogged his coalition for months. ",Netanyahu under mounting political pressure after party quits,7/15/2025,1
ID0460,C:\Users\A S U S\Downloads\Health Images\Images\460.png,"Sri Lanka and Pakistan have held discussions to improve social, economic, educational, and political ties between the two nations. 
Discussions were held during a meeting between the High Commissioner of Pakistan to Sri Lanka, Major General (Retd) Faheem Ul Aziz HI and the Minister of Health and Mass Media, Dr. Nalinda Jayatissa in Colombo. 
In a Facebook post, Minister Dr. Nalinda Jayatissa noted, “We also talked about ways to improve cooperation in health, indigenous medicine, tourism, and medical tourism.” 
They have also discussed the possibility of launching joint media programs featuring cultural content from both countries, as well as the exchange of TV dramas and shows between the two nations.","Sri Lanka-Pakistan discuss ways to improve economic, educational, and political ties",7/8/2025,1
ID0461,C:\Users\A S U S\Downloads\Health Images\Images\461.png,"US President Donald Trump has hit out at former close ally Elon Musk over the multi-billionaire’s plan to launch a new political party.
“I think it’s ridiculous to start a third party,” said Trump, speaking to reporters on Sunday before boarding Air Force One. “It’s always been a two-party system and I think starting a third party just adds to the confusion.”
After teasing the idea for weeks, Musk posted on X over the weekend that he had set up the America Party to challenge the Republican and Democratic “Uniparty”.
Trump and Musk were formerly close allies, with the Tesla boss leading the Department of Government Efficiency (Doge), which is tasked with helping to cut federal spending.
Musk has repeatedly criticised government policies that increase the US national debt.
On Sunday, he said that while the new party may back a presidential candidate at some point “the focus for the next 12 months is on the House and the Senate.” ",Trump calls Musk’s new political party ‘ridiculous’,7/7/2025,1
ID0462,C:\Users\A S U S\Downloads\Health Images\Images\462.png,"Suspended Inspector General of Police (IGP) Deshabandu Tennakoon today stated that he had no reason to be involved in the shooting at the W15 Hotel in Weligama, Matara and claimed that all allegations against him are politically motivated.
He made these remarks while testifying for the first time before the Parliamentary Committee currently investigating his conduct.
The Parliamentary Committee examining the actions of the suspended IGP convened today for the 10th time at the Parliament complex.
This marks the first appearance of Tennakoon before the committee to provide evidence in connection with the allegations leveled against him. ","Deshabandu denies involvement in Weligama hotel shooting, claims allegations politically motivated",6/23/2025,1
ID0463,C:\Users\A S U S\Downloads\Health Images\Images\463.png,"All political parties and independent groups have been requested once again to promptly provide details of all elected members for local government bodies based on the results of the recently concluded election.
Chairman of the National Election Commission R.M.A.L. Rathnayake noted that once the relevant information is received, steps will be taken to publish the names of the elected members in the Gazette according to the respective local government bodies. ",Political parties and ind. groups requested once again to provide details of elected LG members,5/22/2025,1
ID0464,C:\Users\A S U S\Downloads\Health Images\Images\464.png,"The Election Commission of Sri Lanka has requested all political parties and independent groups to submit details of the members elected to local government institutions by the end of this week.
Chairman of the Election Commission R.M.A.L. Ratnayake stated that the names of the elected members will be gazetted as soon as the information is received from the respective parties and groups.
A formal written notice has been issued to all recognized political parties and independent groups outlining the procedure for nominating members in accordance with the number of seats won at the Local Government (LG) election held on May 6.
According to the Commission, political parties and independent groups must nominate their representatives to the respective local bodies within a week from the date of the notification. ",Political parties notified to submit LG member lists this week,5/15/2025,1
ID0465,C:\Users\A S U S\Downloads\Health Images\Images\465.png,". A total of 28 candidates and 111 political party supporters have been arrested in relation to complaints pertaining to the 2025 Local Government (LG) Election, Police said.
26 vehicles have also been taken into custody, since 3 March, according to the Police Media Division.
Arrests have been made based on 259 complaints in relation to flouting of election laws and 71 incidents of criminal nature.
Meanwhile, 22 complaints related to election law violations and six incidents of criminal acts have been reported during the past 24 hours that ended at 6am today, Police added.",LG Polls: Over 100 political party supporters arrested,4/26/2025,1
ID0466,C:\Users\A S U S\Downloads\Health Images\Images\466.png,"Sri Lanka Podujana Peramuna (SLPP) Member of Parliament Namal Rajapaksa says that politically driven delays in development projects in Sri Lanka resulted in an energy crisis that ultimately led to the country’s worst financial crisis.
Speaking during a special address themed “The South Asian Platter: Menu for Growth” at the ‘Rising Bharat’ Summit held in India today (April 8), Rajapaksa stressed that development efforts must be carried out without delay, highlighting the importance of acting when the moment demands it.
“We must implement and execute what has to be done at that given time.” 
“What we saw in the past couple of years—because we purely ignored certain development projects based on political reasons—for example, Sampur was supposed to be started in 2015, and similarly many other projects were delayed like Uma Oya from the Iranian funding—and as a result, in 2022 we faced an energy crisis that later turned into a financial crisis”, MP Rajapaksa stressed. ",Political delays in development projects led to Sri Lanka’s financial crisis: Namal says in India,4/8/2025,1
ID0467,C:\Users\A S U S\Downloads\Health Images\Images\467.png,"The 5th Round of Senior Officials Talks and the third Strategic Maritime Dialogue between Sri Lanka and Australia will take place from March 25 to March 26, 2025, at the Department of Foreign Affairs and Trade in Canberra, the Ministry of Foreign Affairs has announced.
The meetings will be co-chaired by Ms. Yasoja Gunasekera, Additional Secretary of the Ministry of Foreign Affairs, Foreign Employment, and Tourism of Sri Lanka, and Ms. Sarah Storey, First Assistant Secretary of the South and Central Asia Division at the Australian Department of Foreign Affairs and Trade.","Sri Lanka-Australia discussions to strengthen political, economic, and maritime ties",3/24/2025,1
ID0468,C:\Users\A S U S\Downloads\Health Images\Images\468.png,"An Israeli airstrike in southern Gaza’s Khan Younis killed Hamas political leader Salah al-Bardaweel, Hamas and Palestinian media reported in the early hours of Sunday.
Pro-Hamas media said the airstrike killed Bardaweel, who is a member of the group’s political office, and also killed his wife. Israeli officials had no immediate comment.
Israel resumed significant strikes on Gaza on Tuesday, blaming Hamas, abandoning a ceasefire agreement that began on January 19 and ending almost two months of calm.
Israeli Prime Minister Benjamin Netanyahu has repeatedly said the main aim of the war is to destroy Hamas as a military and governing entity. He has said the aim of the new campaign is to force the group to give up remaining hostages.
Hamas’ de facto government head Essam Addalees and internal security chief Mahmoud Abu Watfa were among those killed by Israeli strikes on Tuesday, in addition to several other officials.
Palestinian health officials said at least 400 people, more than half of them women and children, were killed on Tuesday. ",Israeli airstrike kills Hamas political leader in southern Gaza,3/23/2025,1
